Voltage(V)	Runtime
7.59		6584377
7.59		6584497
7.59		6584615
7.59		6584735
7.59		6584854
7.59		6584973
7.59		6585093
7.59		6585211
7.59		6585330
7.59		6585450
7.59		6585569
7.59		6585688
7.59		6585807
7.59		6585926
7.59		6586045
7.59		6586165
7.59		6586284
7.59		6586402
7.59		6586522
7.59		6586641
7.59		6586761
7.59		6586880
7.59		6586998
7.59		6587117
7.59		6587237
7.59		6587356
7.59		6587475
7.59		6587594
7.59		6587713
7.59		6587832
7.59		6587952
7.59		6588070
7.59		6588190
7.59		6588309
7.59		6588431
7.59		6588550
7.59		6588669
7.59		6588788
7.59		6588907
7.59		6589026
7.59		6589146
7.59		6589264
7.59		6589384
7.59		6589503
7.59		6589622
7.59		6589742
7.59		6589860
7.59		6589979
7.59		6590099
7.59		6590218
7.59		6590337
7.59		6590456
7.59		6590575
7.59		6590694
7.59		6590814
7.59		6590932
7.59		6591051
7.59		6591171
7.59		6591290
7.59		6591409
7.59		6591528
7.59		6591647
7.59		6591766
7.59		6591886
7.59		6592005
7.59		6592123
7.59		6592243
7.59		6592362
7.59		6592484
7.59		6592603
7.59		6592722
7.59		6592841
7.59		6592961
7.59		6593080
7.59		6593199
7.59		6593317
7.59		6593437
7.59		6593556
7.59		6593676
7.59		6593795
7.59		6593913
7.59		6594033
7.59		6594152
7.59		6594271
7.59		6594391
7.59		6594509
7.59		6594628
7.59		6594748
7.59		6594867
7.59		6594985
7.59		6595105
7.59		6595224
7.59		6595343
7.59		6595463
7.59		6595581
7.59		6595700
7.59		6595820
7.59		6595939
7.59		6596058
7.59		6596177
7.59		6596296
7.59		6596415
7.59		6596537
7.59		6596657
7.59		6596775
7.59		6596894
7.59		6597014
7.59		6597133
7.59		6597253
7.59		6597371
7.59		6597490
7.59		6597609
7.59		6597729
7.59		6597848
7.59		6597967
7.59		6598086
7.59		6598205
7.59		6598324
7.59		6598444
7.59		6598562
7.59		6598682
7.59		6598801
7.59		6598920
7.59		6599038
7.59		6599158
7.59		6599277
7.59		6599397
7.59		6599516
7.59		6599634
7.59		6599754
7.59		6599873
7.59		6599992
7.59		6600112
7.59		6600230
7.59		6600349
7.59		6600469
7.59		6600590
7.59		6600710
7.59		6600828
7.59		6600948
7.59		6601067
7.59		6601186
7.59		6601305
7.59		6601424
7.59		6601543
7.59		6601663
7.59		6601782
7.59		6601901
7.59		6602019
7.59		6602139
7.59		6602258
7.59		6602378
7.59		6602497
7.59		6602615
7.59		6602734
7.59		6602854
7.59		6602973
7.59		6603092
7.59		6603211
7.59		6603330
7.59		6603449
7.59		6603569
7.59		6603687
7.59		6603807
7.59		6603926
7.59		6604045
7.59		6604164
7.59		6604283
7.59		6604402
7.59		6604522
7.59		6604643
7.59		6604763
7.59		6604881
7.59		6605001
7.59		6605120
7.59		6605239
7.59		6605358
7.59		6605477
7.59		6605596
7.59		6605716
7.59		6605835
7.59		6605954
7.59		6606072
7.59		6606192
7.59		6606311
7.59		6606431
7.59		6606550
7.59		6606668
7.59		6606787
7.59		6606907
7.59		6607026
7.59		6607145
7.59		6607264
7.59		6607383
7.59		6607502
7.59		6607622
7.59		6607740
7.59		6607860
7.59		6607979
7.59		6608098
7.59		6608217
7.59		6608336
7.59		6608455
7.59		6608575
7.59		6608696
7.59		6608816
7.59		6608934
7.59		6609053
7.59		6609173
7.59		6609292
7.59		6609412
7.59		6609530
7.59		6609649
7.59		6609768
7.59		6609888
7.59		6610007
7.59		6610125
7.59		6610245
7.59		6610364
7.59		6610483
7.59		6610603
7.59		6610721
7.59		6610841
7.59		6610960
7.59		6611079
7.59		6611197
7.59		6611317
7.59		6611436
7.59		6611556
7.59		6611675
7.59		6611793
7.59		6611912
7.59		6612032
7.59		6612151
7.59		6612271
7.59		6612389
7.59		6612508
7.59		6612627
7.59		6612750
7.59		6612869
7.59		6612987
7.59		6613106
7.59		6613226
7.59		6613345
7.59		6613465
7.59		6613583
7.59		6613702
7.59		6613822
7.59		6613941
7.59		6614060
7.59		6614179
7.59		6614298
7.59		6614417
7.59		6614537
7.59		6614656
7.59		6614774
7.59		6614894
7.59		6615013
7.59		6615132
7.59		6615251
7.59		6615370
7.59		6615489
7.59		6615609
7.59		6615728
7.59		6615846
7.59		6615966
7.59		6616085
7.59		6616205
7.59		6616324
7.59		6616442
7.59		6616561
7.59		6616681
7.59		6616800
7.59		6616922
7.59		6617040
7.59		6617160
7.59		6617279
7.59		6617398
7.59		6617518
7.59		6617636
7.59		6617755
7.59		6617875
7.59		6617994
7.59		6618113
7.59		6618232
7.59		6618351
7.59		6618471
7.59		6618590
7.59		6618708
7.59		6618827
7.59		6618947
7.59		6619066
7.59		6619186
7.59		6619304
7.59		6619423
7.59		6619542
7.59		6619662
7.59		6619781
7.59		6619900
7.59		6620019
7.59		6620138
7.59		6620257
7.59		6620377
7.59		6620495
7.59		6620615
7.59		6620734
7.59		6620853
7.59		6620975
7.59		6621094
7.59		6621213
7.59		6621332
7.59		6621452
7.59		6621571
7.59		6621689
7.59		6621809
7.59		6621928
7.59		6622047
7.59		6622167
7.59		6622285
7.59		6622404
7.59		6622524
7.59		6622643
7.59		6622761
7.59		6622881
7.59		6623000
7.59		6623119
7.59		6623239
7.59		6623357
7.59		6623476
7.59		6623596
7.59		6623715
7.59		6623834
7.59		6623953
7.59		6624072
7.59		6624192
7.59		6624311
7.59		6624430
7.59		6624548
7.59		6624668
7.59		6624787
7.59		6624907
7.59		6625028
7.59		6625147
7.59		6625266
7.59		6625386
7.59		6625505
7.59		6625624
7.59		6625743
7.59		6625862
7.59		6625981
7.59		6626101
7.59		6626220
7.59		6626338
7.59		6626458
7.59		6626577
7.59		6626696
7.59		6626816
7.59		6626934
7.59		6627053
7.59		6627173
7.59		6627292
7.59		6627410
7.59		6627530
7.59		6627649
7.59		6627768
7.59		6627888
7.59		6628006
7.59		6628125
7.59		6628245
7.59		6628364
7.59		6628484
7.59		6628602
7.59		6628721
7.59		6628840
7.59		6628960
7.59		6629082
7.59		6629200
7.59		6629319
7.59		6629439
7.59		6629558
7.59		6629678
7.59		6629796
7.59		6629915
7.59		6630035
7.59		6630154
7.59		6630273
7.59		6630392
7.59		6630511
7.59		6630630
7.59		6630750
7.59		6630868
7.59		6630987
7.59		6631107
7.59		6631226
7.59		6631345
7.59		6631464
7.59		6631583
7.59		6631703
7.59		6631822
7.59		6631941
7.59		6632059
7.59		6632179
7.59		6632298
7.59		6632418
7.59		6632537
7.59		6632655
7.59		6632774
7.59		6632894
7.59		6633013
7.59		6633135
7.59		6633254
7.59		6633373
7.59		6633492
7.59		6633611
7.59		6633731
7.59		6633849
7.59		6633969
7.59		6634088
7.59		6634207
7.59		6634327
7.59		6634445
7.59		6634564
7.59		6634684
7.59		6634803
7.59		6634921
7.59		6635041
7.59		6635160
7.59		6635280
7.59		6635399
7.59		6635517
7.59		6635636
7.59		6635756
7.59		6635875
7.59		6635995
7.59		6636113
7.59		6636232
7.59		6636351
7.59		6636471
7.59		6636590
7.59		6636709
7.59		6636828
7.59		6636947
7.59		6637067
7.59		6637188
7.59		6637307
7.59		6637426
7.59		6637546
7.59		6637665
7.59		6637784
7.59		6637903
7.59		6638022
7.59		6638141
7.59		6638261
7.59		6638380
7.59		6638498
7.59		6638618
7.59		6638737
7.59		6638857
7.59		6638976
7.59		6639094
7.59		6639213
7.59		6639333
7.59		6639452
7.59		6639571
7.59		6639690
7.59		6639809
7.59		6639929
7.59		6640048
7.59		6640166
7.59		6640286
7.59		6640405
7.59		6640524
7.59		6640644
7.59		6640762
7.59		6640882
7.59		6641001
7.59		6641120
7.59		6641242
7.59		6641360
7.59		6641480
7.59		6641599
7.59		6641719
7.59		6641838
7.59		6641956
7.59		6642075
7.59		6642195
7.59		6642314
7.59		6642434
7.59		6642552
7.59		6642671
7.59		6642790
7.59		6642910
7.59		6643028
7.59		6643148
7.59		6643267
7.59		6643386
7.59		6643505
7.59		6643624
7.59		6643743
7.59		6643863
7.59		6643982
7.59		6644101
7.59		6644220
7.59		6644339
7.59		6644458
7.59		6644578
7.59		6644697
7.59		6644815
7.59		6644935
7.59		6645054
7.59		6645173
7.59		6645293
7.59		6645409
7.59		6645528
7.59		6645648
7.59		6645767
7.59		6645885
7.59		6646005
7.59		6646124
7.59		6646243
7.59		6646363
7.59		6646481
7.59		6646600
7.59		6646720
7.59		6646839
7.59		6646958
7.59		6647077
7.59		6647196
7.59		6647316
7.59		6647435
7.59		6647554
7.59		6647672
7.59		6647792
7.59		6647911
7.59		6648031
7.59		6648150
7.59		6648268
7.59		6648387
7.59		6648507
7.59		6648626
7.59		6648745
7.59		6648864
7.59		6648983
7.59		6649102
7.59		6649222
7.59		6649340
7.59		6649462
7.59		6649582
7.59		6649701
7.59		6649820
7.59		6649938
7.59		6650058
7.59		6650177
7.59		6650296
7.59		6650416
7.59		6650534
7.59		6650653
7.59		6650773
7.59		6650892
7.59		6651012
7.59		6651130
7.59		6651249
7.59		6651368
7.59		6651488
7.59		6651607
7.59		6651726
7.59		6651845
7.59		6651964
7.59		6652083
7.59		6652203
7.59		6652321
7.59		6652440
7.59		6652560
7.59		6652679
7.59		6652797
7.59		6652917
7.59		6653036
7.59		6653155
7.59		6653275
7.59		6653393
7.59		6653515
7.59		6653634
7.59		6653754
7.59		6653873
7.59		6653991
7.59		6654111
7.59		6654230
7.59		6654350
7.59		6654469
7.59		6654587
7.59		6654706
7.59		6654826
7.59		6654945
7.59		6655065
7.59		6655183
7.59		6655302
7.59		6655421
7.59		6655541
7.59		6655660
7.59		6655779
7.59		6655898
7.59		6656017
7.59		6656136
7.59		6656256
7.59		6656374
7.59		6656494
7.59		6656613
7.59		6656732
7.59		6656851
7.59		6656970
7.59		6657089
7.59		6657209
7.59		6657328
7.59		6657446
7.59		6657568
7.59		6657687
7.59		6657807
7.59		6657926
7.59		6658045
7.59		6658164
7.59		6658283
7.59		6658402
7.59		6658522
7.59		6658640
7.59		6658760
7.59		6658879
7.59		6658998
7.59		6659117
7.59		6659236
7.59		6659355
7.59		6659475
7.59		6659594
7.59		6659713
7.59		6659831
7.59		6659951
7.59		6660070
7.59		6660190
7.59		6660308
7.59		6660427
7.59		6660546
7.59		6660666
7.59		6660785
7.59		6660904
7.59		6661023
7.59		6661142
7.59		6661262
7.59		6661381
7.59		6661499
7.59		6661621
7.59		6661741
7.59		6661860
7.59		6661979
7.59		6662098
7.59		6662217
7.59		6662336
7.59		6662456
7.59		6662575
7.59		6662693
7.59		6662813
7.59		6662932
7.59		6663051
7.59		6663171
7.59		6663289
7.59		6663408
7.59		6663528
7.59		6663647
7.59		6663767
7.59		6663885
7.59		6664004
7.59		6664123
7.59		6664243
7.59		6664361
7.59		6664481
7.59		6664600
7.59		6664719
7.59		6664839
7.59		6664957
7.59		6665076
7.59		6665196
7.59		6665315
7.59		6665434
7.59		6665553
7.59		6665675
7.59		6665794
7.59		6665913
7.59		6666033
7.59		6666151
7.59		6666271
7.59		6666390
7.59		6666509
7.59		6666628
7.59		6666747
7.59		6666866
7.59		6666986
7.59		6667105
7.59		6667224
7.59		6667343
7.59		6667462
7.59		6667581
7.59		6667701
7.59		6667820
7.59		6667938
7.59		6668058
7.59		6668177
7.59		6668296
7.59		6668416
7.59		6668534
7.59		6668653
7.59		6668773
7.59		6668892
7.59		6669010
7.59		6669130
7.59		6669249
7.59		6669369
7.59		6669488
7.59		6669606
7.59		6669728
7.59		6669848
7.59		6669967
7.59		6670086
7.59		6670204
7.59		6670324
7.59		6670443
7.59		6670563
7.59		6670682
7.59		6670800
7.59		6670920
7.59		6671039
7.59		6671158
7.59		6671278
7.59		6671396
7.59		6671515
7.59		6671635
7.59		6671754
7.59		6671873
7.59		6671992
7.59		6672111
7.59		6672230
7.59		6672350
7.59		6672468
7.59		6672587
7.59		6672707
7.59		6672826
7.59		6672946
7.59		6673064
7.59		6673183
7.59		6673302
7.59		6673422
7.59		6673541
7.59		6673660
7.59		6673781
7.59		6673901
7.59		6674020
7.59		6674140
7.59		6674258
7.59		6674377
7.59		6674497
7.59		6674616
7.59		6674735
7.59		6674854
7.59		6674973
7.59		6675092
7.59		6675212
7.59		6675331
7.59		6675450
7.59		6675569
7.59		6675688
7.59		6675807
7.59		6675927
7.59		6676045
7.59		6676165
7.59		6676284
7.59		6676403
7.59		6676523
7.59		6676641
7.59		6676760
7.59		6676880
7.59		6676999
7.59		6677117
7.59		6677237
7.59		6677356
7.59		6677475
7.59		6677595
7.59		6677713
7.59		6677832
7.59		6677954
7.59		6678073
7.59		6678193
7.59		6678311
7.59		6678431
7.59		6678550
7.59		6678669
7.59		6678789
7.59		6678907
7.59		6679026
7.59		6679146
7.59		6679265
7.59		6679384
7.59		6679503
7.59		6679622
7.59		6679742
7.59		6679861
7.59		6679980
7.59		6680098
7.59		6680218
7.59		6680337
7.59		6680457
7.59		6680576
7.59		6680694
7.59		6680813
7.59		6680933
7.59		6681052
7.59		6681171
7.59		6681290
7.59		6681409
7.59		6681529
7.59		6681648
7.59		6681766
7.59		6681886
7.59		6682008
7.59		6682127
7.59		6682246
7.59		6682364
7.59		6682484
7.59		6682603
7.59		6682723
7.59		6682842
7.59		6682960
7.59		6683080
7.59		6683199
7.59		6683318
7.59		6683438
7.59		6683556
7.59		6683675
7.59		6683795
7.59		6683914
7.59		6684034
7.59		6684152
7.59		6684271
7.59		6684390
7.59		6684510
7.59		6684628
7.59		6684748
7.59		6684867
7.59		6684986
7.59		6685106
7.59		6685224
7.59		6685343
7.59		6685463
7.59		6685582
7.59		6685701
7.59		6685820
7.59		6685939
7.59		6686061
7.59		6686180
7.59		6686300
7.59		6686418
7.59		6686537
7.59		6686657
7.59		6686776
7.59		6686896
7.59		6687014
7.59		6687133
7.59		6687252
7.59		6687372
7.59		6687491
7.59		6687610
7.59		6687729
7.59		6687848
7.59		6687968
7.59		6688087
7.59		6688205
7.59		6688325
7.59		6688444
7.59		6688563
7.59		6688683
7.59		6688801
7.59		6688921
7.59		6689040
7.59		6689159
7.59		6689277
7.59		6689397
7.59		6689516
7.59		6689636
7.59		6689755
7.59		6689873
7.59		6689993
7.59		6690114
7.59		6690234
7.59		6690353
7.59		6690471
7.59		6690591
7.59		6690710
7.59		6690829
7.59		6690949
7.59		6691067
7.59		6691187
7.59		6691306
7.59		6691425
7.59		6691544
7.59		6691663
7.59		6691782
7.59		6691902
7.59		6692021
7.59		6692140
7.59		6692259
7.59		6692378
7.59		6692497
7.59		6692617
7.59		6692736
7.59		6692854
7.59		6692974
7.59		6693093
7.59		6693212
7.59		6693331
7.59		6693450
7.59		6693569
7.59		6693689
7.59		6693808
7.59		6693926
7.59		6694046
7.59		6694168
7.59		6694287
7.59		6694406
7.59		6694525
7.59		6694644
7.59		6694763
7.59		6694883
7.59		6695002
7.59		6695120
7.59		6695240
7.59		6695359
7.59		6695478
7.59		6695598
7.59		6695716
7.59		6695835
7.59		6695955
7.59		6696074
7.59		6696193
7.59		6696312
7.59		6696431
7.59		6696550
7.59		6696670
7.59		6696788
7.59		6696908
7.59		6697027
7.59		6697146
7.59		6697265
7.59		6697384
7.59		6697503
7.59		6697623
7.59		6697742
7.59		6697861
7.59		6697980
7.59		6698099
7.59		6698221
7.59		6698340
7.59		6698460
7.59		6698578
7.59		6698697
7.59		6698817
7.59		6698936
7.59		6699055
7.59		6699174
7.59		6699293
7.59		6699413
7.59		6699532
7.59		6699651
7.59		6699769
7.59		6699889
7.59		6700008
7.59		6700128
7.59		6700247
7.59		6700365
7.59		6700484
7.59		6700604
7.59		6700723
7.59		6700843
7.59		6700961
7.59		6701080
7.59		6701200
7.59		6701319
7.59		6701437
7.59		6701557
7.59		6701676
7.59		6701795
7.59		6701915
7.59		6702033
7.59		6702152
7.59		6702274
7.59		6702394
7.59		6702513
7.59		6702631
7.59		6702751
7.59		6702870
7.59		6702989
7.59		6703109
7.59		6703227
7.59		6703346
7.59		6703466
7.59		6703585
7.59		6703705
7.59		6703823
7.59		6703942
7.59		6704061
7.59		6704181
7.59		6704300
7.59		6704419
7.59		6704538
7.59		6704657
7.59		6704776
7.59		6704896
7.59		6705014
7.59		6705134
7.59		6705253
7.59		6705372
7.59		6705490
7.59		6705610
7.59		6705729
7.59		6705849
7.59		6705968
7.59		6706086
7.59		6706206
7.59		6706325
7.59		6706442
7.59		6706562
7.59		6706680
7.59		6706799
7.59		6706918
7.59		6707038
7.59		6707156
7.59		6707275
7.59		6707395
7.59		6707514
7.59		6707633
7.59		6707751
7.59		6707871
7.59		6707990
7.59		6708109
7.59		6708229
7.59		6708347
7.59		6708466
7.59		6708585
7.59		6708705
7.59		6708824
7.59		6708942
7.59		6709062
7.59		6709181
7.59		6709300
7.59		6709420
7.59		6709538
7.59		6709657
7.59		6709776
7.59		6709896
7.59		6710014
7.59		6710134
7.59		6710253
7.59		6710372
7.59		6710494
7.59		6710612
7.59		6710732
7.59		6710851
7.59		6710970
7.59		6711090
7.59		6711208
7.59		6711328
7.59		6711447
7.59		6711567
7.59		6711686
7.59		6711804
7.59		6711924
7.59		6712043
7.59		6712162
7.59		6712282
7.59		6712400
7.59		6712519
7.59		6712639
7.59		6712758
7.59		6712878
7.59		6712996
7.59		6713115
7.59		6713235
7.59		6713354
7.59		6713473
7.59		6713592
7.59		6713711
7.59		6713831
7.59		6713950
7.59		6714070
7.59		6714188
7.59		6714307
7.59		6714427
7.59		6714549
7.59		6714668
7.59		6714786
7.59		6714906
7.59		6715025
7.59		6715144
7.59		6715264
7.59		6715382
7.59		6715501
7.59		6715621
7.59		6715740
7.59		6715859
7.59		6715978
7.59		6716097
7.59		6716216
7.59		6716336
7.59		6716454
7.59		6716574
7.59		6716693
7.59		6716812
7.59		6716932
7.59		6717050
7.59		6717169
7.59		6717289
7.59		6717408
7.59		6717527
7.59		6717646
7.59		6717765
7.59		6717885
7.59		6718004
7.59		6718123
7.59		6718241
7.59		6718361
7.59		6718480
7.59		6718602
7.59		6718721
7.59		6718840
7.59		6718959
7.59		6719078
7.59		6719198
7.59		6719316
7.59		6719435
7.59		6719555
7.59		6719674
7.59		6719793
7.59		6719912
7.59		6720031
7.59		6720151
7.59		6720270
7.59		6720389
7.59		6720507
7.59		6720627
7.59		6720746
7.59		6720866
7.59		6720985
7.59		6721103
7.59		6721222
7.59		6721342
7.59		6721461
7.59		6721581
7.59		6721699
7.59		6721818
7.59		6721937
7.59		6722057
7.59		6722176
7.59		6722295
7.59		6722414
7.59		6722533
7.59		6722655
7.59		6722775
7.59		6722893
7.59		6723012
7.59		6723132
7.59		6723251
7.59		6723369
7.59		6723489
7.59		6723608
7.59		6723727
7.59		6723847
7.59		6723965
7.59		6724084
7.59		6724204
7.59		6724323
7.59		6724442
7.59		6724561
7.59		6724680
7.59		6724799
7.59		6724919
7.59		6725038
7.59		6725156
7.59		6725276
7.59		6725395
7.59		6725514
7.59		6725634
7.59		6725752
7.59		6725872
7.59		6725991
7.59		6726110
7.59		6726228
7.59		6726348
7.59		6726467
7.59		6726587
7.59		6726708
7.59		6726828
7.59		6726946
7.59		6727066
7.59		6727185
7.59		6727304
7.59		6727422
7.59		6727542
7.59		6727661
7.59		6727781
7.59		6727900
7.59		6728018
7.59		6728138
7.59		6728257
7.59		6728376
7.59		6728496
7.59		6728614
7.59		6728733
7.59		6728853
7.59		6728972
7.59		6729092
7.59		6729210
7.59		6729329
7.59		6729449
7.59		6729568
7.59		6729687
7.59		6729806
7.59		6729925
7.59		6730044
7.59		6730164
7.59		6730283
7.59		6730401
7.59		6730521
7.59		6730640
7.59		6730762
7.59		6730881
7.59		6731000
7.59		6731119
7.59		6731238
7.59		6731358
7.59		6731476
7.59		6731595
7.59		6731715
7.59		6731834
7.59		6731954
7.59		6732072
7.59		6732191
7.59		6732310
7.59		6732430
7.59		6732549
7.59		6732668
7.59		6732787
7.59		6732906
7.59		6733026
7.59		6733145
7.59		6733263
7.59		6733383
7.59		6733502
